position,style,point_id,x_m,y_m,weight,x_norm,y_norm,pitch_length_m,pitch_width_m,data_type
RB,Balanced,292,41.419,53.631,1.116,0.39447,0.78869,105,68,synthetic_role_based_positional_model
RB,Balanced,293,28.398,42.735,0.95,0.27046,0.62846,105,68,synthetic_role_based_positional_model
RB,Balanced,294,33.127,61.854,0.936,0.3155,0.90962,105,68,synthetic_role_based_positional_model
RB,Balanced,295,24.368,62.683,0.937,0.23208,0.92181,105,68,synthetic_role_based_positional_model
RB,Balanced,296,38.644,58.121,1.025,0.36804,0.85472,105,68,synthetic_role_based_positional_model
RB,Balanced,297,59.288,39.657,0.835,0.56465,0.58319,105,68,synthetic_role_based_positional_model
RB,Balanced,298,58.781,40.828,0.879,0.55982,0.60041,105,68,synthetic_role_based_positional_model
RB,Balanced,299,54.42,43.441,1.068,0.51829,0.63884,105,68,synthetic_role_based_positional_model
RB,Balanced,300,32.137,41.958,1.076,0.30607,0.61703,105,68,synthetic_role_based_positional_model
RB,Balanced,301,22.824,59.234,1.109,0.21737,0.87109,105,68,synthetic_role_based_positional_model
RB,Balanced,302,49.302,62.393,1.026,0.46954,0.91754,105,68,synthetic_role_based_positional_model
RB,Balanced,303,22.491,64.046,0.804,0.2142,0.94185,105,68,synthetic_role_based_positional_model
RB,Balanced,304,42.474,53.834,1.011,0.40451,0.79168,105,68,synthetic_role_based_positional_model
RB,Balanced,305,16.701,61.33,0.855,0.15906,0.90191,105,68,synthetic_role_based_positional_model
RB,Balanced,306,37.126,61.357,1.226,0.35358,0.90231,105,68,synthetic_role_based_positional_model
RB,Balanced,307,52.746,48.801,1.087,0.50234,0.71766,105,68,synthetic_role_based_positional_model
RB,Balanced,308,50.642,41.549,1.154,0.4823,0.61101,105,68,synthetic_role_based_positional_model
RB,Balanced,309,28.505,54.709,1.244,0.27148,0.80454,105,68,synthetic_role_based_positional_model
RB,Balanced,310,40.559,56.972,1.224,0.38628,0.83782,105,68,synthetic_role_based_positional_model
RB,Balanced,311,36.34,46.405,1.174,0.3461,0.68243,105,68,synthetic_role_based_positional_model
RB,Balanced,312,22.72,54.511,1.219,0.21638,0.80163,105,68,synthetic_role_based_positional_model
RB,Balanced,313,37.418,35.323,1.021,0.35636,0.51946,105,68,synthetic_role_based_positional_model
RB,Balanced,314,39.3,56.952,0.817,0.37429,0.83753,105,68,synthetic_role_based_positional_model
RB,Balanced,315,57.507,51.921,0.517,0.54769,0.76354,105,68,synthetic_role_based_positional_model
RB,Balanced,316,79.333,62.856,0.15,0.75555,0.92435,105,68,synthetic_role_based_positional_model
RB,Balanced,317,16.744,55.666,1.065,0.15947,0.81862,105,68,synthetic_role_based_positional_model
RB,Balanced,318,73.032,52.826,0.911,0.69554,0.77685,105,68,synthetic_role_based_positional_model
RB,Balanced,319,18.744,55.042,0.15,0.17851,0.80944,105,68,synthetic_role_based_positional_model
RB,Balanced,320,27.856,57.53,1.198,0.2653,0.84603,105,68,synthetic_role_based_positional_model
RB,Balanced,321,52.543,33.049,0.311,0.50041,0.48601,105,68,synthetic_role_based_positional_model
RB,Balanced,322,32.894,48.152,1.053,0.31328,0.70812,105,68,synthetic_role_based_positional_model
RB,Balanced,323,34.373,59.037,1.057,0.32736,0.86819,105,68,synthetic_role_based_positional_model
RB,Balanced,324,46.828,63.843,0.478,0.44598,0.93887,105,68,synthetic_role_based_positional_model
RB,Balanced,325,59.638,32.003,0.51,0.56798,0.47063,105,68,synthetic_role_based_positional_model
RB,Balanced,326,67.403,35.389,0.24,0.64193,0.52043,105,68,synthetic_role_based_positional_model
RB,Balanced,327,58.008,46.91,0.949,0.55246,0.68985,105,68,synthetic_role_based_positional_model
RB,Balanced,328,43.109,66.303,0.996,0.41056,0.97504,105,68,synthetic_role_based_positional_model
RB,Balanced,329,16.054,61.131,0.563,0.1529,0.89899,105,68,synthetic_role_based_positional_model
RB,Balanced,330,23.371,53.079,1.225,0.22258,0.78057,105,68,synthetic_role_based_positional_model
RB,Balanced,331,24.389,52.102,0.607,0.23228,0.76621,105,68,synthetic_role_based_positional_model
RB,Balanced,332,54.274,52.405,1.203,0.5169,0.77066,105,68,synthetic_role_based_positional_model
RB,Balanced,333,48.516,59.345,1.201,0.46206,0.87272,105,68,synthetic_role_based_positional_model
RB,Balanced,334,46.255,60.603,0.707,0.44052,0.89122,105,68,synthetic_role_based_positional_model
RB,Balanced,335,60.21,58.392,1.023,0.57343,0.85871,105,68,synthetic_role_based_positional_model
RB,Balanced,336,36.549,52.48,1.074,0.34809,0.77176,105,68,synthetic_role_based_positional_model
RB,Balanced,337,14.174,61.709,0.736,0.13499,0.90749,105,68,synthetic_role_based_positional_model
RB,Balanced,338,20.343,53.005,1.173,0.19374,0.77949,105,68,synthetic_role_based_positional_model
RB,Balanced,339,48.818,54.742,1.063,0.46493,0.80503,105,68,synthetic_role_based_positional_model
RB,Balanced,340,27.775,46.239,0.258,0.26452,0.67999,105,68,synthetic_role_based_positional_model
RB,Balanced,341,41.807,60.326,1.223,0.39816,0.88715,105,68,synthetic_role_based_positional_model
RB,Balanced,342,22.244,44.703,0.86,0.21185,0.6574,105,68,synthetic_role_based_positional_model
RB,Balanced,343,38.435,62.553,0.735,0.36605,0.9199,105,68,synthetic_role_based_positional_model
RB,Balanced,344,36.635,53.945,1.097,0.3489,0.79331,105,68,synthetic_role_based_positional_model
RB,Balanced,345,64.105,53.544,1.058,0.61052,0.78741,105,68,synthetic_role_based_positional_model
RB,Balanced,346,68.495,55.204,1.012,0.65233,0.81182,105,68,synthetic_role_based_positional_model
RB,Balanced,347,19.017,49.896,1.076,0.18111,0.73376,105,68,synthetic_role_based_positional_model
RB,Balanced,348,25.021,52.257,1.231,0.2383,0.76849,105,68,synthetic_role_based_positional_model
RB,Balanced,349,50.234,40.405,0.15,0.47842,0.59419,105,68,synthetic_role_based_positional_model
RB,Balanced,350,45.073,62.536,1.06,0.42927,0.91965,105,68,synthetic_role_based_positional_model
RB,Balanced,351,34.259,57.339,1.117,0.32628,0.84322,105,68,synthetic_role_based_positional_model
RB,Balanced,352,39.545,51.276,1.003,0.37662,0.75406,105,68,synthetic_role_based_positional_model
RB,Balanced,353,63.195,31.172,0.277,0.60186,0.45841,105,68,synthetic_role_based_positional_model
RB,Balanced,354,45.42,48.497,1.192,0.43257,0.71319,105,68,synthetic_role_based_positional_model
RB,Balanced,355,54.243,66.316,0.911,0.5166,0.97524,105,68,synthetic_role_based_positional_model
RB,Balanced,356,57.516,62.274,0.15,0.54777,0.91579,105,68,synthetic_role_based_positional_model
RB,Balanced,357,46.981,66.301,0.92,0.44744,0.97501,105,68,synthetic_role_based_positional_model
RB,Balanced,358,40.378,57.349,0.65,0.38455,0.84337,105,68,synthetic_role_based_positional_model
RB,Balanced,359,66.188,51.732,1.148,0.63036,0.76076,105,68,synthetic_role_based_positional_model
RB,Balanced,360,51.233,42.145,0.15,0.48793,0.61978,105,68,synthetic_role_based_positional_model
RB,Balanced,361,50.642,51.247,1.17,0.4823,0.75363,105,68,synthetic_role_based_positional_model
RB,Balanced,362,40.5,57.105,0.909,0.38571,0.83978,105,68,synthetic_role_based_positional_model
RB,Balanced,363,63.612,51.585,1.03,0.60583,0.7586,105,68,synthetic_role_based_positional_model
RB,Balanced,364,55.298,59.765,0.832,0.52665,0.8789,105,68,synthetic_role_based_positional_model
RB,Balanced,365,26.374,56.982,1.213,0.25118,0.83797,105,68,synthetic_role_based_positional_model
RB,Balanced,366,32.083,57.378,1.191,0.30555,0.84379,105,68,synthetic_role_based_positional_model
RB,Balanced,367,54.533,54.941,1.239,0.51936,0.80796,105,68,synthetic_role_based_positional_model
RB,Balanced,368,21.895,45.564,0.916,0.20852,0.67006,105,68,synthetic_role_based_positional_model
RB,Balanced,369,52.132,57.066,1.246,0.4965,0.83921,105,68,synthetic_role_based_positional_model
RB,Balanced,370,34.636,63.921,0.752,0.32987,0.94001,105,68,synthetic_role_based_positional_model
RB,Balanced,371,35.725,48.466,0.79,0.34024,0.71274,105,68,synthetic_role_based_positional_model
RB,Balanced,372,43.989,64.266,1.087,0.41894,0.94509,105,68,synthetic_role_based_positional_model
RB,Balanced,373,58.745,62.096,0.792,0.55948,0.91318,105,68,synthetic_role_based_positional_model
RB,Balanced,374,41.328,46.226,1.234,0.3936,0.67979,105,68,synthetic_role_based_positional_model
RB,Balanced,375,30.905,59.857,1.085,0.29433,0.88025,105,68,synthetic_role_based_positional_model
RB,Balanced,376,23.679,45.33,0.925,0.22551,0.66662,105,68,synthetic_role_based_positional_model
RB,Balanced,377,50.566,33.786,0.913,0.48158,0.49685,105,68,synthetic_role_based_positional_model
RB,Balanced,378,45.16,41.554,1.229,0.4301,0.61109,105,68,synthetic_role_based_positional_model
RB,Balanced,379,51.116,65.717,0.954,0.48682,0.96643,105,68,synthetic_role_based_positional_model
RB,Balanced,380,42.891,56.084,0.815,0.40849,0.82476,105,68,synthetic_role_based_positional_model
RB,Balanced,381,54.019,60.436,0.885,0.51447,0.88876,105,68,synthetic_role_based_positional_model
RB,Balanced,382,44.241,42.153,1.239,0.42134,0.6199,105,68,synthetic_role_based_positional_model
RB,Balanced,383,45.319,54.022,1.074,0.43161,0.79444,105,68,synthetic_role_based_positional_model
RB,Balanced,384,61.911,47.398,1.208,0.58963,0.69703,105,68,synthetic_role_based_positional_model
RB,Balanced,385,30.517,61.779,1.141,0.29064,0.90851,105,68,synthetic_role_based_positional_model
RB,Balanced,386,42.457,55.91,0.84,0.40435,0.82221,105,68,synthetic_role_based_positional_model
RB,Balanced,387,50.018,57.736,1.043,0.47636,0.84906,105,68,synthetic_role_based_positional_model
RB,Balanced,388,53.038,63.452,0.855,0.50512,0.93312,105,68,synthetic_role_based_positional_model
RB,Balanced,389,73.318,53.713,0.881,0.69827,0.7899,105,68,synthetic_role_based_positional_model
RB,Balanced,390,26.989,49.169,0.687,0.25704,0.72307,105,68,synthetic_role_based_positional_model
RB,Balanced,391,61.905,65.351,0.861,0.58957,0.96104,105,68,synthetic_role_based_positional_model
RB,Balanced,392,42.554,41.5,1.234,0.40528,0.61029,105,68,synthetic_role_based_positional_model
RB,Balanced,393,69.807,37.128,0.539,0.66483,0.546,105,68,synthetic_role_based_positional_model
RB,Balanced,394,47.891,65.024,0.15,0.4561,0.95624,105,68,synthetic_role_based_positional_model
RB,Balanced,395,42.912,60.242,1.21,0.40869,0.88591,105,68,synthetic_role_based_positional_model
RB,Balanced,396,39.403,58.312,0.92,0.37527,0.85753,105,68,synthetic_role_based_positional_model
RB,Balanced,397,21.26,58.081,0.857,0.20248,0.85413,105,68,synthetic_role_based_positional_model
RB,Balanced,398,14.568,56.088,0.977,0.13874,0.82482,105,68,synthetic_role_based_positional_model
RB,Balanced,399,33.237,58.268,1.216,0.31654,0.85688,105,68,synthetic_role_based_positional_model
RB,Balanced,400,43.074,45.239,1.246,0.41023,0.66528,105,68,synthetic_role_based_positional_model
RB,Balanced,401,34.134,56.777,1.209,0.32509,0.83496,105,68,synthetic_role_based_positional_model
RB,Balanced,402,5.998,42.336,0.15,0.05712,0.62259,105,68,synthetic_role_based_positional_model
RB,Balanced,403,28.389,59.995,1.118,0.27037,0.88228,105,68,synthetic_role_based_positional_model
RB,Balanced,404,45.714,62.656,1.065,0.43537,0.92141,105,68,synthetic_role_based_positional_model
RB,Balanced,405,41.678,59.066,1.095,0.39693,0.86862,105,68,synthetic_role_based_positional_model
RB,Balanced,406,53.249,52.144,1.202,0.50713,0.76682,105,68,synthetic_role_based_positional_model
RB,Balanced,407,37.6,47.489,1.179,0.3581,0.69837,105,68,synthetic_role_based_positional_model
RB,Balanced,408,66.138,52.698,1.135,0.62989,0.77497,105,68,synthetic_role_based_positional_model
RB,Balanced,409,18.945,60.067,0.741,0.18043,0.88334,105,68,synthetic_role_based_positional_model
RB,Balanced,410,40.983,55.022,0.923,0.39031,0.80915,105,68,synthetic_role_based_positional_model
RB,Balanced,411,41.891,52.318,1.077,0.39896,0.76938,105,68,synthetic_role_based_positional_model
RB,Balanced,412,19.538,49.245,1.066,0.18608,0.72419,105,68,synthetic_role_based_positional_model
RB,Balanced,413,38.896,55.146,1.188,0.37044,0.81097,105,68,synthetic_role_based_positional_model
RB,Balanced,414,44.893,53.951,1.08,0.42755,0.7934,105,68,synthetic_role_based_positional_model
RB,Balanced,415,11.792,59.49,0.295,0.1123,0.87485,105,68,synthetic_role_based_positional_model
RB,Balanced,416,43.528,36.457,1.109,0.41455,0.53613,105,68,synthetic_role_based_positional_model
RB,Balanced,417,33.321,44.427,1.119,0.31734,0.65334,105,68,synthetic_role_based_positional_model
RB,Balanced,418,30.097,50.9,0.901,0.28664,0.74853,105,68,synthetic_role_based_positional_model
RB,Balanced,419,40.481,52.132,1.046,0.38553,0.76665,105,68,synthetic_role_based_positional_model
RB,Balanced,420,46.7,53.008,0.998,0.44476,0.77953,105,68,synthetic_role_based_positional_model
RB,Balanced,421,34.242,54.132,0.866,0.32611,0.79606,105,68,synthetic_role_based_positional_model
RB,Balanced,422,30.396,47.507,1.059,0.28949,0.69863,105,68,synthetic_role_based_positional_model
RB,Balanced,423,43.444,66.82,0.798,0.41375,0.98265,105,68,synthetic_role_based_positional_model
RB,Balanced,424,38.464,55.368,1.196,0.36632,0.81424,105,68,synthetic_role_based_positional_model
RB,Balanced,425,41.885,52.188,1.04,0.3989,0.76747,105,68,synthetic_role_based_positional_model
RB,Balanced,426,44.942,51.436,1.126,0.42802,0.75641,105,68,synthetic_role_based_positional_model
RB,Balanced,427,37.127,43.981,1.202,0.35359,0.64678,105,68,synthetic_role_based_positional_model
RB,Balanced,428,6.533,59.63,0.428,0.06222,0.87691,105,68,synthetic_role_based_positional_model
RB,Balanced,429,23.264,67.5,0.653,0.22156,0.99265,105,68,synthetic_role_based_positional_model
RB,Balanced,430,33.748,65.311,0.653,0.32141,0.96046,105,68,synthetic_role_based_positional_model
RB,Balanced,431,39.187,64.843,1.109,0.37321,0.95357,105,68,synthetic_role_based_positional_model
RB,Balanced,432,46.593,55.92,1.109,0.44374,0.82235,105,68,synthetic_role_based_positional_model
RB,Balanced,433,37.551,46.042,1.198,0.35763,0.67709,105,68,synthetic_role_based_positional_model
RB,Balanced,434,26.705,51.365,1.222,0.25433,0.75537,105,68,synthetic_role_based_positional_model
RB,Balanced,435,32.092,63.215,1.129,0.30564,0.92963,105,68,synthetic_role_based_positional_model
RB,Balanced,436,39.453,54.977,1.06,0.37574,0.80849,105,68,synthetic_role_based_positional_model
RB,Balanced,437,31.225,42.264,1.05,0.29738,0.62153,105,68,synthetic_role_based_positional_model
RB,Balanced,438,58.915,57.338,1.081,0.5611,0.84321,105,68,synthetic_role_based_positional_model
RB,Balanced,439,25.949,43.906,0.832,0.24713,0.64568,105,68,synthetic_role_based_positional_model
RB,Balanced,440,39.053,65.6,1.071,0.37193,0.96471,105,68,synthetic_role_based_positional_model
RB,Balanced,441,18.357,39.694,0.291,0.17483,0.58374,105,68,synthetic_role_based_positional_model
RB,Balanced,442,83.82,48.61,0.318,0.79829,0.71485,105,68,synthetic_role_based_positional_model
RB,Balanced,443,51.452,57.374,0.709,0.49002,0.84374,105,68,synthetic_role_based_positional_model
RB,Balanced,444,29.665,55.643,0.659,0.28252,0.81828,105,68,synthetic_role_based_positional_model
RB,Balanced,445,57.44,44.471,1.154,0.54705,0.65399,105,68,synthetic_role_based_positional_model
RB,Balanced,446,63.184,51.416,1.206,0.60175,0.75612,105,68,synthetic_role_based_positional_model
RB,Balanced,447,63.294,46.538,0.819,0.6028,0.68438,105,68,synthetic_role_based_positional_model
RB,Balanced,448,29.646,54.593,1.237,0.28234,0.80284,105,68,synthetic_role_based_positional_model
RB,Balanced,449,61.153,47.111,1.21,0.58241,0.69281,105,68,synthetic_role_based_positional_model
RB,Balanced,450,62.723,62.728,0.972,0.59736,0.92247,105,68,synthetic_role_based_positional_model
RB,Balanced,451,39.47,32.509,0.907,0.3759,0.47807,105,68,synthetic_role_based_positional_model
RB,Balanced,452,69.894,53.803,1.008,0.66566,0.79122,105,68,synthetic_role_based_positional_model
RB,Balanced,453,69.661,56.773,0.918,0.66344,0.8349,105,68,synthetic_role_based_positional_model
RB,Balanced,454,44.839,58.326,1.172,0.42704,0.85774,105,68,synthetic_role_based_positional_model
RB,Balanced,455,62.775,49.385,1.217,0.59786,0.72625,105,68,synthetic_role_based_positional_model
RB,Balanced,456,25.939,34.641,0.15,0.24704,0.50943,105,68,synthetic_role_based_positional_model
RB,Balanced,457,36.625,62.068,1.209,0.34881,0.91276,105,68,synthetic_role_based_positional_model
RB,Balanced,458,37.759,59.001,1.25,0.35961,0.86766,105,68,synthetic_role_based_positional_model
RB,Balanced,459,54.704,67.5,0.568,0.52099,0.99265,105,68,synthetic_role_based_positional_model
RB,Balanced,460,48.792,59.909,1.085,0.46469,0.88101,105,68,synthetic_role_based_positional_model
RB,Balanced,461,53.707,55.686,0.754,0.5115,0.81891,105,68,synthetic_role_based_positional_model
RB,Balanced,462,47.96,64.54,0.987,0.45676,0.94912,105,68,synthetic_role_based_positional_model
RB,Balanced,463,31.549,63.62,1.105,0.30047,0.93559,105,68,synthetic_role_based_positional_model
RB,Balanced,464,29.774,56.04,1.22,0.28356,0.82412,105,68,synthetic_role_based_positional_model
RB,Balanced,465,59.652,53.658,1.164,0.56811,0.78909,105,68,synthetic_role_based_positional_model
RB,Balanced,466,59.004,28.864,0.329,0.56194,0.42447,105,68,synthetic_role_based_positional_model
RB,Balanced,467,53.578,53.169,1.222,0.51027,0.7819,105,68,synthetic_role_based_positional_model
RB,Balanced,468,70.49,48.16,1.023,0.67133,0.70824,105,68,synthetic_role_based_positional_model
RB,Balanced,469,45.732,57.995,1.163,0.43554,0.85287,105,68,synthetic_role_based_positional_model
RB,Balanced,470,27.657,59.044,1.145,0.2634,0.86829,105,68,synthetic_role_based_positional_model
RB,Balanced,471,49.261,53.276,0.983,0.46915,0.78347,105,68,synthetic_role_based_positional_model
RB,Balanced,472,30.028,51.583,1.211,0.28598,0.75857,105,68,synthetic_role_based_positional_model
RB,Balanced,473,38.697,61.021,0.962,0.36854,0.89737,105,68,synthetic_role_based_positional_model
RB,Balanced,474,59.714,63.374,0.517,0.5687,0.93197,105,68,synthetic_role_based_positional_model
RB,Balanced,475,46.108,50.386,0.593,0.43912,0.74097,105,68,synthetic_role_based_positional_model
RB,Balanced,476,49.293,63.22,1.078,0.46946,0.92971,105,68,synthetic_role_based_positional_model
RB,Balanced,477,41.385,38.586,1.174,0.39414,0.56744,105,68,synthetic_role_based_positional_model
RB,Balanced,478,32.986,39.941,1.07,0.31415,0.58737,105,68,synthetic_role_based_positional_model
RB,Balanced,479,33.068,62.61,0.258,0.31493,0.92074,105,68,synthetic_role_based_positional_model
RB,Balanced,480,31.013,45.554,0.932,0.29536,0.66991,105,68,synthetic_role_based_positional_model
RB,Balanced,481,25.244,61.704,0.994,0.24042,0.90741,105,68,synthetic_role_based_positional_model
RB,Balanced,482,34.467,59.677,1.026,0.32826,0.8776,105,68,synthetic_role_based_positional_model
RB,Balanced,483,56.711,48.412,0.941,0.5401,0.71194,105,68,synthetic_role_based_positional_model
RB,Balanced,484,59.332,40.244,0.95,0.56507,0.59182,105,68,synthetic_role_based_positional_model
RB,Balanced,485,47.779,61.055,1.149,0.45504,0.89787,105,68,synthetic_role_based_positional_model
RB,Balanced,486,46.209,55.768,1.114,0.44009,0.82012,105,68,synthetic_role_based_positional_model
RB,Balanced,487,53.966,57.01,1.242,0.51396,0.83838,105,68,synthetic_role_based_positional_model
RB,Balanced,488,51.963,55.336,0.924,0.49489,0.81376,105,68,synthetic_role_based_positional_model
RB,Balanced,489,50.705,38.718,1.099,0.4829,0.56938,105,68,synthetic_role_based_positional_model
RB,Balanced,490,50.758,52.875,1.218,0.48341,0.77757,105,68,synthetic_role_based_positional_model
RB,Balanced,491,51.327,39.288,1.099,0.48883,0.57776,105,68,synthetic_role_based_positional_model
RB,Balanced,492,60.729,34.636,0.597,0.57837,0.50935,105,68,synthetic_role_based_positional_model
RB,Balanced,493,35.958,53.232,1.108,0.34246,0.78282,105,68,synthetic_role_based_positional_model
RB,Balanced,494,39.073,56.731,1.227,0.37212,0.83428,105,68,synthetic_role_based_positional_model
RB,Balanced,495,33.548,57.021,1.142,0.3195,0.83854,105,68,synthetic_role_based_positional_model
RB,Balanced,496,33.116,65.568,1.041,0.31539,0.96424,105,68,synthetic_role_based_positional_model
RB,Balanced,497,51.441,45.915,1.138,0.48991,0.67522,105,68,synthetic_role_based_positional_model
RB,Balanced,498,44.261,44.528,0.768,0.42153,0.65482,105,68,synthetic_role_based_positional_model
RB,Balanced,499,29.399,50.388,0.845,0.27999,0.741,105,68,synthetic_role_based_positional_model
RB,Balanced,500,71.459,56.745,0.8,0.68056,0.83449,105,68,synthetic_role_based_positional_model
RB,Attacking,1,82.201,43.872,1.171,0.78287,0.64518,105,68,synthetic_role_based_positional_model
RB,Attacking,2,35.282,61.838,1.101,0.33602,0.90938,105,68,synthetic_role_based_positional_model
RB,Attacking,3,34.923,56.193,0.861,0.3326,0.82637,105,68,synthetic_role_based_positional_model
RB,Attacking,4,11.581,45.97,0.15,0.1103,0.67603,105,68,synthetic_role_based_positional_model
RB,Attacking,5,54.379,34.284,0.455,0.5179,0.50418,105,68,synthetic_role_based_positional_model
RB,Attacking,6,62.138,56.504,1.235,0.59179,0.83094,105,68,synthetic_role_based_positional_model
RB,Attacking,7,79.933,58.73,1.076,0.76127,0.86368,105,68,synthetic_role_based_positional_model
RB,Attacking,8,80.298,59.938,0.747,0.76474,0.88144,105,68,synthetic_role_based_positional_model
RB,Attacking,9,56.227,67.5,0.865,0.5355,0.99265,105,68,synthetic_role_based_positional_model
RB,Attacking,10,57.354,38.734,0.15,0.54623,0.56962,105,68,synthetic_role_based_positional_model
RB,Attacking,11,92.501,45.045,0.773,0.88096,0.66243,105,68,synthetic_role_based_positional_model
RB,Attacking,12,63.746,58.835,1.064,0.6071,0.86522,105,68,synthetic_role_based_positional_model
RB,Attacking,13,65.822,50.386,1.146,0.62688,0.74097,105,68,synthetic_role_based_positional_model
RB,Attacking,14,70.881,61.366,0.529,0.67506,0.90244,105,68,synthetic_role_based_positional_model
RB,Attacking,15,71.307,39.6,0.601,0.67911,0.58235,105,68,synthetic_role_based_positional_model
RB,Attacking,16,69.126,45.592,0.756,0.65834,0.67047,105,68,synthetic_role_based_positional_model
RB,Attacking,17,55.117,46.245,0.591,0.52492,0.68007,105,68,synthetic_role_based_positional_model
RB,Attacking,18,44.911,62.742,0.889,0.42772,0.92268,105,68,synthetic_role_based_positional_model
RB,Attacking,19,48.343,67.5,0.721,0.46041,0.99265,105,68,synthetic_role_based_positional_model
RB,Attacking,20,66.684,32.186,0.15,0.63509,0.47332,105,68,synthetic_role_based_positional_model
RB,Attacking,21,44.419,52.081,1.2,0.42304,0.7659,105,68,synthetic_role_based_positional_model
RB,Attacking,22,13.702,62.408,0.262,0.1305,0.91776,105,68,synthetic_role_based_positional_model
RB,Attacking,23,98.18,54.944,0.15,0.93505,0.808,105,68,synthetic_role_based_positional_model
RB,Attacking,24,47.724,49.056,0.922,0.45451,0.72141,105,68,synthetic_role_based_positional_model
RB,Attacking,25,68.162,36.782,0.567,0.64916,0.54091,105,68,synthetic_role_based_positional_model
RB,Attacking,26,39.129,28.865,0.15,0.37266,0.42449,105,68,synthetic_role_based_positional_model
RB,Attacking,27,58.05,51.929,1.162,0.55286,0.76366,105,68,synthetic_role_based_positional_model
RB,Attacking,28,13.44,51.028,0.15,0.128,0.75041,105,68,synthetic_role_based_positional_model
RB,Attacking,29,65.117,57.108,0.822,0.62016,0.83982,105,68,synthetic_role_based_positional_model
RB,Attacking,30,74.005,57.016,0.414,0.70481,0.83847,105,68,synthetic_role_based_positional_model
RB,Attacking,31,81.071,48.419,1.239,0.7721,0.71204,105,68,synthetic_role_based_positional_model
RB,Attacking,32,55.595,63.45,1.106,0.52948,0.93309,105,68,synthetic_role_based_positional_model
RB,Attacking,33,48.814,53.39,1.015,0.4649,0.78515,105,68,synthetic_role_based_positional_model
RB,Attacking,34,49.425,50.515,0.889,0.47071,0.74287,105,68,synthetic_role_based_positional_model
RB,Attacking,35,61.872,52.525,1.063,0.58926,0.77243,105,68,synthetic_role_based_positional_model
RB,Attacking,36,75.831,54.588,1.225,0.7222,0.80276,105,68,synthetic_role_based_positional_model
RB,Attacking,37,63.774,63.665,0.846,0.60737,0.93625,105,68,synthetic_role_based_positional_model
RB,Attacking,38,47.036,62.671,0.738,0.44796,0.92163,105,68,synthetic_role_based_positional_model
RB,Attacking,39,52.632,64.718,0.642,0.50126,0.95174,105,68,synthetic_role_based_positional_model
RB,Attacking,40,77.369,67.5,0.633,0.73685,0.99265,105,68,synthetic_role_based_positional_model
RB,Attacking,41,61.106,67.5,0.88,0.58196,0.99265,105,68,synthetic_role_based_positional_model
RB,Attacking,42,86.795,54.987,0.15,0.82662,0.80863,105,68,synthetic_role_based_positional_model
RB,Attacking,43,70.732,41.413,0.946,0.67364,0.60901,105,68,synthetic_role_based_positional_model
RB,Attacking,44,85.823,63.744,0.637,0.81736,0.93741,105,68,synthetic_role_based_positional_model
RB,Attacking,45,70.423,53.226,1.028,0.6707,0.78274,105,68,synthetic_role_based_positional_model
RB,Attacking,46,42.69,54.307,1.208,0.40657,0.79863,105,68,synthetic_role_based_positional_model
RB,Attacking,47,61.389,60.999,1.211,0.58466,0.89704,105,68,synthetic_role_based_positional_model
RB,Attacking,48,72.257,62.052,0.21,0.68816,0.91253,105,68,synthetic_role_based_positional_model
RB,Attacking,49,65.064,62.447,1.139,0.61966,0.91834,105,68,synthetic_role_based_positional_model
RB,Attacking,50,81.937,64.991,0.481,0.78035,0.95575,105,68,synthetic_role_based_positional_model
RB,Attacking,51,86.272,66.645,0.414,0.82164,0.98007,105,68,synthetic_role_based_positional_model
RB,Attacking,52,52.943,62.64,0.74,0.50422,0.92118,105,68,synthetic_role_based_positional_model
RB,Attacking,53,92.544,41.299,0.657,0.88137,0.60734,105,68,synthetic_role_based_positional_model
RB,Attacking,54,52.15,39.427,0.15,0.49667,0.57981,105,68,synthetic_role_based_positional_model
RB,Attacking,55,39.328,47.113,1.089,0.37455,0.69284,105,68,synthetic_role_based_positional_model
RB,Attacking,56,37.061,52.175,1.037,0.35296,0.76728,105,68,synthetic_role_based_positional_model
RB,Attacking,57,69.143,45.447,0.99,0.6585,0.66834,105,68,synthetic_role_based_positional_model
RB,Attacking,58,40.911,59.155,1.198,0.38963,0.86993,105,68,synthetic_role_based_positional_model
RB,Attacking,59,85.148,52.585,1.091,0.81093,0.77331,105,68,synthetic_role_based_positional_model
RB,Attacking,60,50.262,64.125,0.985,0.47869,0.94301,105,68,synthetic_role_based_positional_model
RB,Attacking,61,47.122,47.83,1.225,0.44878,0.70338,105,68,synthetic_role_based_positional_model
RB,Attacking,62,70.419,59.489,1.112,0.67066,0.87484,105,68,synthetic_role_based_positional_model
RB,Attacking,63,68.411,61.475,1.054,0.65153,0.90404,105,68,synthetic_role_based_positional_model
RB,Attacking,64,52.179,55.365,1.149,0.49694,0.81419,105,68,synthetic_role_based_positional_model
RB,Attacking,65,81.091,66.09,0.657,0.7723,0.97191,105,68,synthetic_role_based_positional_model
RB,Attacking,66,56.455,44.06,1.09,0.53767,0.64794,105,68,synthetic_role_based_positional_model
RB,Attacking,67,48.873,49.178,0.896,0.46546,0.72321,105,68,synthetic_role_based_positional_model
RB,Attacking,68,36.971,40.421,0.258,0.3521,0.59443,105,68,synthetic_role_based_positional_model
RB,Attacking,69,30.039,54.106,0.726,0.28609,0.79568,105,68,synthetic_role_based_positional_model
RB,Attacking,70,36.509,66.228,0.212,0.3477,0.97394,105,68,synthetic_role_based_positional_model
